,support,time
count,9201.0,1.0
mean,0.07179486824532358,1.7410626411437988
std,0.06688623711412627,
min,0.0300075184644642,1.7410626411437988
25%,0.03732696475166954,1.7410626411437988
50%,0.04966609172526646,1.7410626411437988
75%,0.07847950112776966,1.7410626411437988
max,1.0,1.7410626411437988
